"title","subtitle","title_kana","artist","artist_kana","request_number","lyrics_start","original_key","remarks1","remarks1_kana","remarks2","remarks2_kana","model_code","genre_code","type_code","release_year","parent_song_id","artist_id","lite"
"どうにもとまらない","サブタイトルサブタイトルサブタイトルサブタイトル","ﾄﾞｳﾆﾓﾄﾏﾗﾅｲ","山本リンダ","ﾔﾏﾓﾄﾘﾝﾀﾞ","8300-95","うわさを信じちゃいけないよ","-","nan","nan","nan","nan","830","01","01","2020","S48066","A27089","0"
"となりのトトロ","サブタイトルサブタイトルサブタイトルサブタイトル","ﾄﾅﾘﾉﾄﾄﾛ","井上あずみ","ｲﾉｳｴｱｽﾞﾐ","8300-96","トトロトトロ トトロトトロ","-","nan","nan","nan","nan","830","01","01","2020","S86872","A96851","0"
"ドラえもんのうた","サブタイトルサブタイトルサブタイトルサブタイトル","ﾄﾞﾗｴﾓﾝﾉｳﾀ","大杉久美子","ｵｵｽｷﾞｸﾐｺ","8300-97","あんなこといいな","-","nan","nan","nan","nan","830","01","01","2020","S61976","A73327","0"
"ドリフのズンドコ節","サブタイトルサブタイトルサブタイトルサブタイトル","ﾄﾞﾘﾌﾉｽﾞﾝﾄﾞｺﾌﾞｼ","ザ・ドリフターズ","ｻﾞﾄﾞﾘﾌﾀｰｽﾞ","8300-98","ズンズンズンズン","-","nan","nan","nan","nan","830","01","01","2020","S67405","A77815","0"
"どんなときも。","サブタイトルサブタイトルサブタイトルサブタイトル","ﾄﾞﾝﾅﾄｷﾓ","槇原敬之","ﾏｷﾊﾗﾉﾘﾕｷ","8300-99","僕の背中は自分が","-","nan","nan","nan","nan","830","01","01","2020","S29816","A58593","0"
"なごり雪","サブタイトルサブタイトルサブタイトルサブタイトル","ﾅｺﾞﾘﾕｷ","イルカ","ｲﾙｶ","8301-01","汽車を待つ君の横で僕は","-","nan","nan","nan","nan","830","01","01","2020","S24523","A41010","0"
"なんてたってアイドル","サブタイトルサブタイトルサブタイトルサブタイトル","ﾅﾝﾃﾀｯﾃｱｲﾄﾞﾙ","小泉今日子","ｺｲｽﾞﾐｷｮｳｺ","8301-02","なんてたってアイドル","-","nan","nan","nan","nan","830","01","01","2020","S20943","A16458","0"
"ハートのエースが出てこない","サブタイトルサブタイトルサブタイトルサブタイトル","ﾊｰﾄﾉｴｰｽｶﾞﾃﾞﾃｺﾅｲ","キャンディーズ","ｷｬﾝﾃﾞｨｰｽﾞ","8301-03","ハートのエースが出てこない","-","nan","nan","nan","nan","830","01","01","2020","S13684","A54804","0"
"はじめてのチュウ","サブタイトルサブタイトルサブタイトルサブタイトル","ﾊｼﾞﾒﾃﾉﾁｭｳ","あんしんパパ","ｱﾝｼﾝﾊﾟﾊﾟ","8301-04","眠れない夜君のせいだよ","-","nan","nan","nan","nan","830","01","01","2020","S30331","A90254","0"
"パラダイス銀河","サブタイトルサブタイトルサブタイトルサブタイトル","ﾊﾟﾗﾀﾞｲｽｷﾞﾝｶﾞ","光GENJI","ﾋｶﾙｹﾞﾝｼﾞ","8301-05","ようこそここへ遊ぼうよパラダイス","-","nan","nan","nan","nan","830","01","01","2020","S36488","A71401","0"
"バンザイ～君を好きでよかった～","サブタイトルサブタイトルサブタイトルサブタイトル","ﾊﾞﾝｻﾞｲ","ウルフルズ","ｳﾙﾌﾙｽﾞ","8301-06","イェーイ君を好きでよかった","-","nan","nan","nan","nan","830","01","01","2020","S50545","A36705","0"
"ひなげしの花","サブタイトルサブタイトルサブタイトルサブタイトル","ﾋﾅｹﾞｼﾉﾊﾅ","アグネス・チャン","ｱｸﾞﾈｽﾁｬﾝ","8301-07","丘の上ひなげしの花で","-","nan","nan","nan","nan","830","01","01","2020","S42413","A17742","0"
"ビューティフル・ネーム","サブタイトルサブタイトルサブタイトルサブタイトル","ﾋﾞｭｰﾃｨﾌﾙﾈｰﾑ","ゴダイゴ","ｺﾞﾀﾞｲｺﾞ","8301-08","今日も子どもたちは","-","nan","nan","nan","nan","830","01","01","2020","S33364","A31951","0"
"ブルーライトヨコハマ","サブタイトルサブタイトルサブタイトルサブタイトル","ﾌﾞﾙｰﾗｲﾄﾖｺﾊﾏ","いしだあゆみ","ｲｼﾀﾞｱﾕﾐ","8301-09","街の灯りがとてもきれいねヨコハマ","-","nan","nan","nan","nan","830","01","01","2020","S64653","A12857","0"
"プレイバックPart2","サブタイトルサブタイトルサブタイトルサブタイトル","ﾌﾟﾚｲﾊﾞｯｸﾊﾟｰﾄﾂｰ","山口百恵","ﾔﾏｸﾞﾁﾓﾓｴ","8301-10","緑の中を走り抜けてく","-","nan","nan","nan","nan","830","01","01","2020","S33731","A49761","0"
"フレンズ","サブタイトルサブタイトルサブタイトルサブタイトル","ﾌﾚﾝｽﾞ","レベッカ","ﾚﾍﾞｯｶ","8301-11","口づけをかわした日は","-","nan","nan","nan","nan","830","01","01","2020","S63480","A26272","0"
"ペッパー警部","サブタイトルサブタイトルサブタイトルサブタイトル","ﾍﾟｯﾊﾟｰｹｲﾌﾞ","ピンク・レディー","ﾋﾟﾝｸﾚﾃﾞｨｰ","8301-12","ペッパー警部邪魔をしないで","-","nan","nan","nan","nan","830","01","01","2020","S11675","A66697","0"
"ボヘミアン","サブタイトルサブタイトルサブタイトルサブタイトル","ﾎﾞﾍﾐｱﾝ","葛城ユキ","ｶﾂﾗｷﾞﾕｷ","8301-13","ボヘミアン 破れかけのタロット投げて","-","nan","nan","nan","nan","830","01","01","2020","S82562","A14570","0"
"マイ・ウェイ","サブタイトルサブタイトルサブタイトルサブタイトル","ﾏｲｳｪｲ","布施明","ﾌｾｱｷﾗ","8301-14","いま船出が近づく","-","nan","nan","nan","nan","830","01","01","2020","S57504","A52540","0"
"マジンガーZ","サブタイトルサブタイトルサブタイトルサブタイトル","ﾏｼﾞﾝｶﾞｰｾﾞｯﾄ","水木一郎","ﾐｽﾞｷｲﾁﾛｳ","8301-15","空にそびえる くろがねの城","-","nan","nan","nan","nan","830","01","01","2020","S58078","A96421","0"
"また逢う日まで","サブタイトルサブタイトルサブタイトルサブタイトル","ﾏﾀｱｳﾋﾏﾃﾞ","尾崎紀世彦","ｵｻﾞｷｷﾖﾋｺ","8301-16","また逢う日まで 逢える時まで","-","nan","nan","nan","nan","830","01","01","2020","S63680","A48365","0"
"みだれ髪","サブタイトルサブタイトルサブタイトルサブタイトル","ﾐﾀﾞﾚｶﾞﾐ","美空ひばり","ﾐｿﾗﾋﾊﾞﾘ","8301-17","髪のみだれに手をやれば","-","nan","nan","nan","nan","830","01","01","2020","S38838","A28290","0"
"ミニモニ。ジャンケンぴょん！","サブタイトルサブタイトルサブタイトルサブタイトル","ﾐﾆﾓﾆｼﾞｬﾝｹﾝﾋﾟｮﾝ","ミニモニ。","ﾐﾆﾓﾆ","8301-18","白上げて（Oh!）あげません(Oh!)","-","nan","nan","nan","nan","830","01","01","2020","S31241","A31002","0"
"ミニモニ。テレフォン！リンリンリン","サブタイトルサブタイトルサブタイトルサブタイトル","ﾐﾆﾓﾆﾃﾚﾌｫﾝﾘﾝﾘﾝﾘﾝ","ミニモニ。","ﾐﾆﾓﾆ","8301-19","ミニモニ。テレフォンだ！リンリンリン","-","nan","nan","nan","nan","830","01","01","2020","S89211","A30010","0"
"ムーンライト伝説","サブタイトルサブタイトルサブタイトルサブタイトル","ﾑｰﾝﾗｲﾄﾃﾞﾝｾﾂ","DALI","ﾀﾞﾘ","8301-20","ゴメンね素直じゃなくて","-","nan","nan","nan","nan","830","01","01","2020","S61098","A62783","0"
"め組のひと","サブタイトルサブタイトルサブタイトルサブタイトル","ﾒｸﾞﾐﾉﾋﾄ","ラッツ＆スター","ﾗｯﾂｱﾝﾄﾞｽﾀｰｼｬﾈﾙｽﾞ","8301-21","いなせだね夏を連れて来た女","-","nan","nan","nan","nan","830","01","01","2020","S40792","A18981","0"
"もう恋なんてしない","サブタイトルサブタイトルサブタイトルサブタイトル","ﾓｳｺｲﾅﾝﾃｼﾅｲ","槇原敬之","ﾏｷﾊﾗﾉﾘﾕｷ","8301-22","君がいないと何にも","-","nan","nan","nan","nan","830","01","01","2020","S22884","A31124","0"
"もしかして","サブタイトルサブタイトルサブタイトルサブタイトル","ﾓｼｶｼﾃ","小林幸子","ｺﾊﾞﾔｼｻﾁｺ","8301-23","もしかして…もしかして","-","nan","nan","nan","nan","830","01","01","2020","S98505","A17095","0"
"もしも明日が…。","サブタイトルサブタイトルサブタイトルサブタイトル","ﾓｼﾓｱｼﾀｶﾞ","わらべ","ﾜﾗﾍﾞ","8301-24","もしも あしたが 晴れならば","-","nan","nan","nan","nan","830","01","01","2020","S97656","A82641","0"
"やっぱ好きやねん","サブタイトルサブタイトルサブタイトルサブタイトル","ﾔｯﾊﾟｽｷﾔﾈﾝ","やしきたかじん","ﾔｼｷﾀｶｼﾞﾝ","8301-25","もう一度やり直そうて","-","nan","nan","nan","nan","830","01","01","2020","S56540","A45636","0"
"らいおんハート","サブタイトルサブタイトルサブタイトルサブタイトル","ﾗｲｵﾝﾊｰﾄ","SMAP","ｽﾏｯﾌﾟ","8301-26","君はいつも僕の薬箱さ","-","nan","nan","nan","nan","830","01","01","2020","S25432","A54584","0"
"ラヴ・イズ・オーヴァー","サブタイトルサブタイトルサブタイトルサブタイトル","ﾗﾌﾞｲｽﾞｵｰﾊﾞｰ","欧陽菲菲","ｵｰﾔﾝﾌｨｰﾌｨｰ","8301-27","Love is over 悲しいけれど","-","nan","nan","nan","nan","830","01","01","2020","S61920","A35787","0"
"「ラブストーリーは突然に」","サブタイトルサブタイトルサブタイトルサブタイトル","ﾗﾌﾞｽﾄｰﾘｰﾊﾄﾂｾﾞﾝﾆ","小田和正","ｵﾀﾞｶｽﾞﾏｻ","8301-28","何から伝えればいいのか","-","nan","nan","nan","nan","830","01","01","2020","S82916","A49632","0"
"ら・ら・ら","サブタイトルサブタイトルサブタイトルサブタイトル","ﾗﾗﾗ","大黒摩季","ｵｵｸﾞﾛﾏｷ","8301-29","懐かしいにおいがした","-","nan","nan","nan","nan","830","01","01","2020","S45324","A43559","0"
"ランナウェイ","サブタイトルサブタイトルサブタイトルサブタイトル","ﾗﾝﾅｳｪｲ","シャネルズ","ｼｬﾈﾙｽﾞﾗｯﾂｱﾝﾄﾞｽﾀｰ","8301-30","ランナウェイ とても好きさ","-","nan","nan","nan","nan","830","01","01","2020","S11636","A51531","0"
"リフレインが叫んでる","サブタイトルサブタイトルサブタイトルサブタイトル","ﾘﾌﾚｲﾝｶﾞｻｹﾝﾃﾞﾙ","松任谷由実","ﾏﾂﾄｳﾔﾕﾐｱﾗｲﾕﾐ","8301-31","どうしてどうして僕達は","-","nan","nan","nan","nan","830","01","01","2020","S17653","A12551","0"
"ルージュの伝言","サブタイトルサブタイトルサブタイトルサブタイトル","ﾙｰｼﾞｭﾉﾃﾞﾝｺﾞﾝ","松任谷由実","ﾏﾂﾄｳﾔﾕﾐｱﾗｲﾕﾐ","8301-32","あのひとのママに会うために","-","nan","nan","nan","nan","830","01","01","2020","S11096","A68087","0"
"ルビーの指環","サブタイトルサブタイトルサブタイトルサブタイトル","ﾙﾋﾞｰﾉﾕﾋﾞﾜ","寺尾聡","ﾃﾗｵｱｷﾗ","8301-33","くもり硝子の向うは風の街","-","nan","nan","nan","nan","830","01","01","2020","S76005","A54464","0"
"ロード","サブタイトルサブタイトルサブタイトルサブタイトル","ﾛｰﾄﾞ","THE虎舞竜","ｻﾞﾄﾗﾌﾞﾘｭｳ","8301-34","ちょうど一年前にこの道を通ったよる","-","nan","nan","nan","nan","830","01","01","2020","S66189","A52706","0"
"ロマンスの神様","サブタイトルサブタイトルサブタイトルサブタイトル","ﾛﾏﾝｽﾉｶﾐｻﾏ","広瀬香美","ﾋﾛｾｺｳﾐ","8301-35","勇気と愛が世界を救う","-","nan","nan","nan","nan","830","01","01","2020","S62610","A21125","0"
"亜麻色の髪の乙女","サブタイトルサブタイトルサブタイトルサブタイトル","ｱﾏｲﾛﾉｶﾐﾉｵﾄﾒ","ザ・ヴィレッジ・シンガーズ","ｻﾞﾋﾞﾚｯｼﾞｼﾝｶﾞｰｽﾞ","8301-36","亜麻色の長い髪を","-","nan","nan","nan","nan","830","01","01","2020","S71088","A12906","0"
"愛が止まらない～Turn it into love～","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｲｶﾞﾄﾏﾗﾅｲ","Wink","ｳｨﾝｸ","8301-37","Car Radio 流れる","-","nan","nan","nan","nan","830","01","01","2020","S98113","A80614","0"
"愛が生まれた日","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｲｶﾞｳﾏﾚﾀﾋ","藤谷美和子/大内義昭","ﾌｼﾞﾀﾆﾐﾜｺｵｵｳﾁﾖｼｱｷ","8301-38","恋人よ今受け止めて","-","nan","nan","nan","nan","830","01","01","2020","S15835","A27948","0"
"恋しさと せつなさと 心強さと","サブタイトルサブタイトルサブタイトルサブタイトル","ｲﾄｼｻﾄｾﾂﾅｻﾄｺｺﾛﾂﾞﾖｻﾄ","篠原涼子 with t.komuro","ｼﾉﾊﾗﾘｮｳｺｳｨｽﾞｺﾑﾛﾃﾂﾔ","8301-39","恋しさと せつなさと 心強さと","-","nan","nan","nan","nan","830","01","01","2020","S47656","A55694","0"
"愛のうた","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｲﾉｳﾀ","ストロベリー・フラワー","ｽﾄﾛﾍﾞﾘｰﾌﾗﾜｰ","8301-40","引っこ抜かれてあなただけについて行く","-","nan","nan","nan","nan","830","01","01","2020","S97357","A49290","0"
"愛のメモリー","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｲﾉﾒﾓﾘｰ","松崎しげる","ﾏﾂｻﾞｷｼｹﾞﾙ","8301-41","愛の甘いなごりに","-","nan","nan","nan","nan","830","01","01","2020","S59727","A10133","0"
"愛は勝つ","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｲﾊｶﾂ","KAN","ｶﾝ","8301-42","心配ないからね 君の想いが","-","nan","nan","nan","nan","830","01","01","2020","S29305","A29928","0"
"愛燦燦","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｲｻﾝｻﾝ","美空ひばり","ﾐｿﾗﾋﾊﾞﾘ","8301-43","雨燦々と この身に落ちて","-","nan","nan","nan","nan","830","01","01","2020","S90963","A13909","0"
"愛人","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｲｼﾞﾝ","テレサ・テン","ﾃﾚｻﾃﾝ","8301-44","あなたが好きだから","-","nan","nan","nan","nan","830","01","01","2020","S28950","A72946","0"
"異邦人‐シルクロードのテーマ-","サブタイトルサブタイトルサブタイトルサブタイトル","ｲﾎｳｼﾞﾝ","久保田早紀","ｸﾎﾞﾀｻｷ","8301-45","子供たちが空に向かい","-","nan","nan","nan","nan","830","01","01","2020","S53103","A25806","0"
"違う、そうじゃない","サブタイトルサブタイトルサブタイトルサブタイトル","ﾁｶﾞｳｿｳｼﾞｬﾅｲ","鈴木雅之","ｽｽﾞｷﾏｻﾕｷ","8301-46","違う違うそうじゃそうじゃない","-","nan","nan","nan","nan","830","01","01","2020","S45235","A55352","0"
"宇宙戦艦ヤマト","サブタイトルサブタイトルサブタイトルサブタイトル","ｳﾁｭｳｾﾝｶﾝﾔﾏﾄ","ささきいさお/ロイヤル・ナイツ","ｻｻｷｲｻｵﾛｲﾔﾙﾅｲﾂ","8301-47","さらば地球よ旅立つ船は","-","nan","nan","nan","nan","830","01","01","2020","S74139","A85096","0"
"雨の御堂筋","サブタイトルサブタイトルサブタイトルサブタイトル","ｱﾒﾉﾐﾄﾞｳｽｼﾞ","欧陽菲菲","ｵｰﾔﾝﾌｨｰﾌｨｰ","8301-48","小ぬか雨降る御堂筋","-","nan","nan","nan","nan","830","01","01","2020","S57744","A32225","0"
"雨あがりの夜空に","サブタイトルサブタイトルサブタイトルサブタイトル","ｱﾒｱｶﾞﾘﾉﾖｿﾞﾗﾆ","RCサクセション","ｱｰﾙｼｰｻｸｾｼｮﾝ","8301-49","この雨にやられてエンジンいかれちまった","-","nan","nan","nan","nan","830","01","01","2020","S50554","A72026","0"
"夏のお嬢さん","サブタイトルサブタイトルサブタイトルサブタイトル","ﾅﾂﾉｵｼﾞｮｳｻﾝ","榊原郁恵","ｻｶｷﾊﾞﾗｲｸｴ","8301-50","チュウチュウチュチュ","-","nan","nan","nan","nan","830","01","01","2020","S78874","A84726","0"
"夏の日の1993","サブタイトルサブタイトルサブタイトルサブタイトル","ﾅﾂﾉﾋﾉｲﾁｷｭｳｷｭｳｻﾝ","class","ｸﾗｽ","8301-51","まるで別人のプロポーション","-","nan","nan","nan","nan","830","01","01","2020","S82581","A80318","0"
"夏祭り","サブタイトルサブタイトルサブタイトルサブタイトル","ﾅﾂﾏﾂﾘ","JITTERIN'JINN","ｼﾞｯﾀﾘﾝｼﾞﾝ","8301-52","君がいた夏は遠い夢の中","-","nan","nan","nan","nan","830","01","01","2020","S16779","A88225","0"
"夏色","サブタイトルサブタイトルサブタイトルサブタイトル","ﾅﾂｲﾛ","ゆず","ﾕｽﾞ","8301-53","駐車場のネコはアクビをしながら","-","nan","nan","nan","nan","830","01","01","2020","S25107","A45132","0"
"歌舞伎町の女王","サブタイトルサブタイトルサブタイトルサブタイトル","ｶﾌﾞｷﾁｮｳﾉｼﾞｮｵｳ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","8301-54","蝉の声を聞く度に","-","nan","nan","nan","nan","830","01","01","2020","S34664","A51292","0"
"花火","サブタイトルサブタイトルサブタイトルサブタイトル","ﾊﾅﾋﾞ","aiko","ｱｲｺ","8301-55","眠りにつくかつかないか","-","nan","nan","nan","nan","830","01","01","2020","S60544","A53772","0"
